Datum;Gewässer;Methode;Gattung;Art;Geschlecht;Anzahl;Fundort;Bearbeiter;Bemerkungen;;;;;;
23.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Speissegger;;;;;;;
23.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Speissegger;;;;;;;
23.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Speissegger;;;;;;;
23.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Speissegger;;;;;;;
23.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Speissegger;;;;;;;
23.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Speissegger;;;;;;;
23.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Speissegger;;;;;;;
24.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
24.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Furrer;;;;;;;
24.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Furrer;;;;;;;
24.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
24.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;1;Kessel;Furrer;;;;;;;
24.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Furrer;;;;;;;
24.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
24.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Furrer;;;;;;;
24.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;1;Kessel;Furrer;;;;;;;
24.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
24.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Furrer;;;;;;;
24.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Furrer;;;;;;;
25.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Hoesli;;;;;;;
25.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Hoesli;;;;;;;
25.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Hoesli;;;;;;;
25.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Hoesli;;;;;;;
25.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Hoesli;;;;;;;
25.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Hoesli;;;;;;;
25.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;1;Kessel;Hoesli;;;;;;;
25.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;1;Kessel;Hoesli;;;;;;;
25.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;1;Kessel;Hoesli;;;;;;;
25.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Hoesli;;;;;;;
25.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Hoesli;;;;;;;
25.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Hoesli;;;;;;;
26.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Aeschbacher;;;;;;;
26.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Aeschbacher;;;;;;;
26.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Aeschbacher;;;;;;;
26.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;2;Kessel;Aeschbacher;;;;;;;
26.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;1;Kessel;Aeschbacher;;;;;;;
26.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;6;Kessel;Aeschbacher;;;;;;;
26.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;1;Brett;Aeschbacher;;;;;;;
26.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;3;Kessel;Aeschbacher;;;;;;;
26.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Aeschbacher;;;;;;;
26.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;5;Kessel;Aeschbacher;;;;;;;
26.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Aeschbacher;;;;;;;
26.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;1;Kessel;Aeschbacher;;;;;;;
26.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;4;Kessel;Aeschbacher;;;;;;;
27.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Stoeckli;;;;;;;
27.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;1;Kessel;Stoeckli;;;;;;;
27.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;1;Kessel;Stoeckli;;;;;;;
27.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;1;Kessel;Stoeckli;;;;;;;
27.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;1;Kessel;Stoeckli;;;;;;;
27.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;2;Kessel;Stoeckli;;;;;;;
27.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Stoeckli;;;;;;;
27.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Stoeckli;;;;;;;
27.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Stoeckli;;;;;;;
27.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Stoeckli;;;;;;;
27.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;1;Kessel;Stoeckli;;;;;;;
27.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;2;Kessel;Stoeckli;;;;;;;
28.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Stoeckli;;;;;;;
28.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Stoeckli;;;;;;;
28.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Stoeckli;;;;;;;
28.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Stoeckli;;;;;;;
28.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Stoeckli;;;;;;;
28.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;4;Kessel;Stoeckli;;;;;;;
28.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Stoeckli;;;;;;;
28.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Stoeckli;;;;;;;
28.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Stoeckli;;;;;;;
28.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;1;Kessel;Stoeckli;;;;;;;
28.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Stoeckli;;;;;;;
28.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;1;Kessel;Stoeckli;;;;;;;
29.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;1;Kessel;Mangold;;;;;;;
29.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Mangold;;;;;;;
29.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Mangold;;;;;;;
29.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Mangold;;;;;;;
29.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Mangold;;;;;;;
29.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Mangold;;;;;;;
29.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Mangold;;;;;;;
29.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Mangold;;;;;;;
29.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Mangold;;;;;;;
29.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Mangold;;;;;;;
29.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Mangold;;;;;;;
29.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Mangold;;;;;;;
30.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Zehnder;;;;;;;
30.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Zehnder;;;;;;;
30.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Zehnder;;;;;;;
30.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Zehnder;;;;;;;
30.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;1;Kessel;Zehnder;;;;;;;
30.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;2;Kessel;Zehnder;;;;;;;
30.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Zehnder;;;;;;;
30.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Zehnder;;;;;;;
30.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;1;Kessel;Zehnder;;;;;;;
30.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Zehnder;;;;;;;
30.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Zehnder;;;;;;;
30.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Zehnder;;;;;;;
01.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
01.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Furrer;;;;;;;
01.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Furrer;;;;;;;
01.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
01.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;1;Kessel;Furrer;;;;;;;
01.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Furrer;;;;;;;
01.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
01.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Furrer;;;;;;;
01.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;1;Kessel;Furrer;;;;;;;
01.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
01.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Furrer;;;;;;;
01.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Furrer;;;;;;;
02.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Eichhorn;;;;;;;
02.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Eichhorn;;;;;;;
02.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Eichhorn;;;;;;;
02.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Eichhorn;;;;;;;
02.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Eichhorn;;;;;;;
02.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Eichhorn;;;;;;;
02.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Eichhorn;;;;;;;
02.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Eichhorn;;;;;;;
02.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Eichhorn;;;;;;;
02.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Eichhorn;;;;;;;
02.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Eichhorn;;;;;;;
02.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Eichhorn;;;;;;;
03.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Aeschbacher;;;;;;;
03.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Aeschbacher;;;;;;;
03.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Aeschbacher;;;;;;;
03.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Aeschbacher;;;;;;;
03.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Aeschbacher;;;;;;;
03.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Aeschbacher;;;;;;;
03.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Aeschbacher;;;;;;;
03.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Aeschbacher;;;;;;;
03.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;1;Kessel;Aeschbacher;;;;;;;
03.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Aeschbacher;;;;;;;
03.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Aeschbacher;;;;;;;
03.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Aeschbacher;;;;;;;
04.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Marschke;;;;;;;
04.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Marschke;;;;;;;
04.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Marschke;;;;;;;
04.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Marschke;;;;;;;
04.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Marschke;;;;;;;
04.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Marschke;;;;;;;
04.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Marschke;;;;;;;
04.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Marschke;;;;;;;
04.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Marschke;;;;;;;
04.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Marschke;;;;;;;
04.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Marschke;;;;;;;
04.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Marschke;;;;;;;
05.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Matthey;;;;;;;
05.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Matthey;;;;;;;
05.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Matthey;;;;;;;
05.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Matthey;;;;;;;
05.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Matthey;;;;;;;
05.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Matthey;;;;;;;
05.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Matthey;;;;;;;
05.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Matthey;;;;;;;
05.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Matthey;;;;;;;
05.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Matthey;;;;;;;
05.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Matthey;;;;;;;
05.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Matthey;;;;;;;
06.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Mangold_Moeller;;;;;;;
06.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Mangold_Moeller;;;;;;;
06.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Mangold_Moeller;;;;;;;
06.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Mangold_Moeller;;;;;;;
06.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Mangold_Moeller;;;;;;;
06.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Mangold_Moeller;;;;;;;
06.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Mangold_Moeller;;;;;;;
06.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Mangold_Moeller;;;;;;;
06.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Mangold_Moeller;;;;;;;
06.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Mangold_Moeller;;;;;;;
06.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Mangold_Moeller;;;;;;;
06.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Mangold_Moeller;;;;;;;
07.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Zehnder;;;;;;;
07.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Zehnder;;;;;;;
07.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Zehnder;;;;;;;
07.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Zehnder;;;;;;;
07.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Zehnder;;;;;;;
07.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;1;Kessel;Zehnder;;;;;;;
07.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Zehnder;;;;;;;
07.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Zehnder;;;;;;;
07.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Zehnder;;;;;;;
07.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Zehnder;;;;;;;
07.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Zehnder;;;;;;;
07.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Zehnder;;;;;;;
08.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
08.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Furrer;;;;;;;
08.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Furrer;;;;;;;
08.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
08.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;1;Kessel;Furrer;;;;;;;
08.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Furrer;;;;;;;
08.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
08.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Furrer;;;;;;;
08.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Furrer;;;;;;;
08.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;1;Kessel;Furrer;;;;;;;
08.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Furrer;;;;;;;
08.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Furrer;;;;;;;
09.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Hoesli;;;;;;;
09.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Hoesli;;;;;;;
09.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Hoesli;;;;;;;
09.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Hoesli;;;;;;;
09.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Hoesli;;;;;;;
09.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Hoesli;;;;;;;
09.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Hoesli;;;;;;;
09.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Hoesli;;;;;;;
09.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Hoesli;;;;;;;
09.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Hoesli;;;;;;;
09.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Hoesli;;;;;;;
09.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Hoesli;;;;;;;
10.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Aeschbacher;;;;;;;
10.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Aeschbacher;;;;;;;
10.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Aeschbacher;;;;;;;
10.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Aeschbacher;;;;;;;
10.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Aeschbacher;;;;;;;
10.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Aeschbacher;;;;;;;
10.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Aeschbacher;;;;;;;
10.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Aeschbacher;;;;;;;
10.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Aeschbacher;;;;;;;
10.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Aeschbacher;;;;;;;
10.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Aeschbacher;;;;;;;
10.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Aeschbacher;;;;;;;
11.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Marschke;;;;;;;
11.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Marschke;;;;;;;
11.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Marschke;;;;;;;
11.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Marschke;;;;;;;
11.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Marschke;;;;;;;
11.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Marschke;;;;;;;
11.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Marschke;;;;;;;
11.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Marschke;;;;;;;
11.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Marschke;;;;;;;
11.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Marschke;;;;;;;
11.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Marschke;;;;;;;
11.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Marschke;;;;;;;
12.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Graziano;;;;;;;
12.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Graziano;;;;;;;
12.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Graziano;;;;;;;
12.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Graziano;;;;;;;
12.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Graziano;;;;;;;
12.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Graziano;;;;;;;
12.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Graziano;;;;;;;
12.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Graziano;;;;;;;
12.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Graziano;;;;;;;
12.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Graziano;;;;;;;
12.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Graziano;;;;;;;
12.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Graziano;;;;;;;
13.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Mangold;;;;;;;
13.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Mangold;;;;;;;
13.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Mangold;;;;;;;
13.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Mangold;;;;;;;
13.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Mangold;;;;;;;
13.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Mangold;;;;;;;
13.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Mangold;;;;;;;
13.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Mangold;;;;;;;
13.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Mangold;;;;;;;
13.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Mangold;;;;;;;
13.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Mangold;;;;;;;
13.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Mangold;;;;;;;
14.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Speissegger;;;;;;;
14.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Speissegger;;;;;;;
14.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Speissegger;;;;;;;
14.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Speissegger;;;;;;;
