self.name,current_date,probabilityCatch,sum((offspring where each.isEgg) collect each.count),sum((offspring where !each.isEgg) collect each.count),(juvenil count true) + (migrant count each.isJuvenil),(adult count true) + (migrant count !each.isJuvenil),adult count each.slipped,adult count !each.slipped,catched_adult_tot,catched_juv_tot,eggs_tot,larva_tot,juv_tot,adult_tot,migrantJuv_tot,migrantAdult_tot,'\"',occupiedPonds_list,'\"'
Simulation 4,date ('2017-01-01 00:00:00'),0.95,0,0,433,930,0,930,0,0,1528200,764100,22376,8822,8343,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126),pond(144)],"
Simulation 0,date ('2018-01-01 00:00:00'),0.95,0,0,551,820,0,820,0,0,1794600,897300,26669,10430,9852,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(19),pond(125),pond(126),pond(133)],"
Simulation 1,date ('2018-01-01 00:00:00'),0.95,0,0,561,380,0,380,0,0,1534200,767100,22015,8688,8259,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126),pond(133)],"
Simulation 2,date ('2018-01-01 00:00:00'),0.95,0,0,575,464,0,464,0,0,1382100,691050,21905,8552,8154,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(19),pond(125),pond(126),pond(144)],"
Simulation 3,date ('2018-01-01 00:00:00'),0.95,0,0,1303,808,0,808,0,0,2430300,1215150,35819,13897,13367,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(129),pond(133),pond(144)],"
Simulation 4,date ('2018-01-01 00:00:00'),0.95,0,0,634,548,0,548,0,0,1594500,797250,22990,8997,8589,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126),pond(144)],"
Simulation 0,date ('2019-01-01 00:00:00'),0.95,0,0,2000,543,0,543,0,0,1859400,929700,28691,10650,10625,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(19),pond(125),pond(126),pond(133)],"
Simulation 1,date ('2019-01-01 00:00:00'),0.95,0,0,1620,479,0,479,0,0,1590600,795300,24016,9063,8987,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126)],"
Simulation 2,date ('2019-01-01 00:00:00'),0.95,0,0,2375,403,0,403,0,0,1442700,721350,24460,8836,9113,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(19),pond(125),pond(126),pond(144)],"
Simulation 3,date ('2019-01-01 00:00:00'),0.95,0,0,2446,731,0,731,0,0,2559300,1279650,38380,14481,14334,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(133),pond(144)],"
